4304
1   4.64014E-03   1.36136E-02   2.51652E-02   4.71500E-03   9.50000E+02   1.99168E-06   6.23430E-06   4.33323E-06
1   4.62266E-03   2.90565E-02   2.34502E-02   4.71500E-03   9.50000E+02  -3.66482E-06   1.00077E-05   3.29373E-06
1   4.63524E-03   1.27947E-02   1.57734E-02   4.71500E-03   9.50000E+02   3.04352E-06   4.50877E-06   3.13545E-06
1   4.61869E-03   3.34005E-02   7.71644E-03   4.71500E-03   9.50000E+02  -4.48746E-06   6.85569E-06   5.49897E-06
1   7.68789E-02   4.33208E-03   3.16269E-02   1.58000E-03   2.50000E+03   8.26053E-06  -2.02977E-05   4.51458E-06
1   6.67917E-02   3.12789E-02   1.57445E-03   1.58000E-03   2.50000E+03   3.26305E-06   4.32894E-06  -1.60188E-06
1   3.82784E-02   3.38236E-02   2.47736E-03   1.58000E-03   2.50000E+03   1.17224E-05   8.37240E-06   8.48451E-06
1   7.50558E-02   6.36833E-03   2.47056E-02   1.58000E-03   2.50000E+03   7.79841E-06  -3.90937E-05   1.44991E-06
1   3.37547E-02   1.30931E-02   6.91411E-03   1.58000E-03   2.50000E+03  -1.91497E-05   2.15317E-05  -4.87721E-07
1   6.66151E-02   1.68321E-02   3.39860E-02   1.58000E-03   2.50000E+03   1.00315E-05  -6.31721E-06   1.88152E-06
1   4.03548E-03   4.27031E-03   3.46307E-02   1.58000E-03   2.50000E+03   1.44375E-06   2.97685E-06  -1.65609E-06
1   3.82854E-02   3.18825E-02   3.65215E-02   1.58000E-03   2.50000E+03   1.08447E-06   5.75028E-06  -2.43711E-07
1   6.37025E-02   9.98637E-03   1.73448E-02   1.58000E-03   2.50000E+03   1.05102E-05  -7.47310E-06  -5.38127E-06
1   3.18172E-02   1.84316E-02   4.59590E-03   1.58000E-03   2.50000E+03  -1.37104E-05   2.50358E-05   3.79027E-06
1   1.58433E-02   1.92815E-02   1.05626E-02   1.58000E-03   2.50000E+03  -2.14776E-06   2.08930E-05   3.86998E-06
1   5.93371E-02   2.21772E-02   1.50208E-02   1.58000E-03   2.50000E+03   2.41244E-05   1.60360E-05   1.35575E-06
1   2.91144E-02   3.41596E-02   2.67265E-02   1.58000E-03   2.50000E+03   4.17899E-06   2.04610E-05  -4.41144E-06
1   1.30356E-02   2.21374E-02   3.22888E-03   1.58000E-03   2.50000E+03  -2.12498E-06   4.63721E-06   5.33949E-06
1   6.41201E-02   3.37894E-02   2.62384E-02   1.58000E-03   2.50000E+03   8.35628E-06   2.34834E-05   1.43547E-05
1   2.37761E-02   2.34018E-02   1.56281E-03   1.58000E-03   2.50000E+03  -2.78664E-06   6.23636E-06   1.59522E-06
1   7.43348E-02   8.45349E-03   3.29242E-02   1.58000E-03   2.50000E+03   1.45393E-07  -2.02180E-05   3.30096E-06
1   1.73079E-02   1.97956E-02   1.96649E-02   1.58000E-03   2.50000E+03   1.56440E-07   2.13882E-05   1.42455E-06
1   2.75860E-02   1.45874E-02   2.81848E-02   1.58000E-03   2.50000E+03  -4.79769E-06   3.88698E-05   4.26538E-06
1   8.18057E-03   2.40002E-02   1.53857E-03   1.58000E-03   2.50000E+03  -2.64024E-07   2.99742E-06   1.36115E-06
1   6.63700E-02   1.26886E-02   2.62525E-02   1.58000E-03   2.50000E+03   1.08577E-05  -1.37845E-05   1.40092E-06
1   7.27401E-02   2.82535E-03   3.12814E-02   1.58000E-03   2.50000E+03   2.62884E-06  -1.37691E-05   2.83744E-06
1   5.22600E-02   3.65276E-02   2.71485E-02   1.58000E-03   2.50000E+03   2.78641E-06   1.01441E-05  -6.88747E-07
1   7.59535E-02   1.68832E-02   6.15062E-03   1.58000E-03   2.50000E+03   1.27610E-05  -1.62053E-05  -2.63980E-06
1   1.21452E-02   2.07163E-02   2.16178E-02   1.58000E-03   2.50000E+03  -4.78335E-06   1.51095E-05   1.15371E-06
1   2.70573E-02   8.46206E-03   1.37174E-02   1.58000E-03   2.50000E+03  -1.22511E-05   1.17211E-05   1.12864E-05
1   1.42991E-02   2.06524E-02   1.93169E-02   1.58000E-03   2.50000E+03  -1.38082E-06   1.68745E-05   2.49542E-06
1   7.13173E-02   3.65227E-02   1.70374E-02   1.58000E-03   2.50000E+03   3.40632E-06   8.94016E-06  -1.17883E-06
1   6.42788E-03   1.57631E-03   1.72568E-02   1.58000E-03   2.50000E+03   3.18798E-06  -4.25678E-06   7.00306E-07
1   3.12670E-02   7.15032E-03   1.01943E-02   1.58000E-03   2.50000E+03  -5.22827E-06   1.73006E-05  -1.98549E-06
1   6.28140E-02   5.63067E-03   2.17610E-02   1.58000E-03   2.50000E+03  -2.58812E-06  -4.65436E-06  -1.02602E-05
1   4.21469E-02   2.74806E-02   1.83912E-02   1.58000E-03   2.50000E+03   3.92036E-07   3.44895E-05   6.05422E-06
1   3.90465E-02   2.28903E-02   4.08485E-03   1.58000E-03   2.50000E+03   2.03862E-06   1.07424E-05   3.26249E-05
1   7.66051E-02   1.45534E-02   2.07158E-02   1.58000E-03   2.50000E+03   2.06368E-05  -2.62930E-05   2.52812E-06
