4304
1   4.65733E-03   4.67932E-03   1.34122E-02   4.71500E-03   9.50000E+02   4.58869E-07   5.70530E-06  -2.10592E-06
1   4.64146E-03   3.01528E-02   1.57662E-02   4.71500E-03   9.50000E+02  -3.05423E-06   2.50163E-06  -7.01099E-06
1   4.64252E-03   2.61987E-02   2.53559E-02   4.71500E-03   9.50000E+02   1.60183E-06   9.05443E-07  -2.25444E-06
1   4.61377E-03   1.29400E-02   7.49954E-03   4.71500E-03   9.50000E+02  -3.99599E-06   7.03354E-06   8.20959E-08
1   2.51148E-02   2.07917E-02   6.75030E-03   1.58000E-03   2.50000E+03  -8.16844E-06   1.38021E-05   8.44988E-06
1   2.76546E-02   2.80556E-02   2.03086E-02   1.58000E-03   2.50000E+03  -2.72116E-06   6.97934E-06   5.91251E-06
1   2.22840E-02   4.08041E-03   3.21074E-02   1.58000E-03   2.50000E+03  -4.33524E-06  -5.10280E-06   8.95789E-06
1   4.58280E-02   2.80441E-02   3.45800E-02   1.58000E-03   2.50000E+03  -5.12820E-06  -1.13990E-06   1.79282E-06
1   8.30198E-02   3.37645E-02   2.03110E-02   1.58000E-03   2.50000E+03   5.41236E-06   1.39444E-05   3.00743E-05
1   6.53549E-02   3.48152E-02   1.93016E-02   1.58000E-03   2.50000E+03   3.48870E-06  -7.92976E-06   3.28825E-06
1   6.97743E-02   3.38490E-02   2.08094E-02   1.58000E-03   2.50000E+03   5.41659E-06  -1.02608E-05   6.98184E-06
1   2.23265E-02   1.32287E-02   2.23796E-02   1.58000E-03   2.50000E+03  -5.38719E-06   3.48826E-07   9.44110E-06
1   5.89009E-02   2.64785E-02   1.09280E-02   1.58000E-03   2.50000E+03   4.14748E-06   6.37954E-07   1.17139E-05
1   3.96836E-02   2.03859E-02   8.91378E-03   1.58000E-03   2.50000E+03  -7.87770E-06   5.25018E-06   7.61947E-06
1   6.41798E-02   2.66185E-02   1.19613E-02   1.58000E-03   2.50000E+03   1.23803E-05   3.72677E-06   5.78294E-06
1   4.07437E-02   2.82417E-02   2.60686E-02   1.58000E-03   2.50000E+03  -4.25616E-07  -4.72603E-06  -6.22951E-06
1   3.60810E-02   2.59299E-02   2.74327E-02   1.58000E-03   2.50000E+03  -7.61963E-06   3.65528E-06   8.05061E-06
